mean_degree,median_degree,mean_clustering,median_clustering,degree_C3,clustering_C3,degree_C4,clustering_C4,subject,epoch_idx
0.8100803057050171,0.829303049497546,0.21183035714285714,0.0,0.8754383877355124,1.0,0.8412975444315839,0.0,9,13
0.802942664314501,0.4490418256916865,0.1690848214285714,0.0,0.0,0.0,0.8501829214983183,0.0,9,14
0.8301009819713632,0.4495725532482201,0.20461309523809523,0.0,0.0,0.0,0.42433485247428204,0.0,9,15
0.7855490653467198,0.6171599574535395,0.20520833333333333,0.0,0.3973562020865589,0.0,0.8701186643577721,1.0,9,16
0.8340288891649033,0.8673254145498306,0.2677083333333333,0.0,1.3090987970390415,0.6666666666666666,0.0,0.0,9,17
0.8437800962691172,0.659058156023907,0.17881944444444445,0.0,0.447544853282783,0.0,0.43894710374919454,0.0,9,18
0.8242306671468296,0.4303945200696219,0.2138764880952381,0.0,0.0,0.0,1.374637201076803,0.6666666666666666,9,19
0.7712217064187156,0.7918892212258267,0.18385416666666665,0.0,1.5790421935103383,0.3333333333333333,0.7796306091174625,0.0,9,20
0.8123336115252708,0.44072898016463224,0.21547619047619046,0.0,0.0,0.0,1.703568938994258,0.3333333333333333,9,21
0.832967543722874,0.42960640495889185,0.24151785714285712,0.0,0.0,0.0,2.1978085538986525,0.4,9,22
0.8212195689301864,0.8398588808144143,0.24575892857142856,0.0,0.42729162430860335,0.0,0.8688491263755607,0.0,9,23
0.8069031048433173,0.4383626512560613,0.16927083333333334,0.0,0.40393489335718036,0.0,1.2796546672824938,0.3333333333333333,9,24
0.8332768057168427,0.4258670039029364,0.16546378968253966,0.0,0.0,0.0,0.4287328596050573,0.0,9,25
0.8056967138537805,0.6448660420615724,0.21555059523809522,0.0,0.0,0.0,0.8695652801743645,0.0,9,26
0.7823001465303585,0.43096930998025723,0.11897321428571428,0.0,0.0,0.0,0.8212346220284037,0.0,9,27
0.7838929608981375,0.4280001782145034,0.19099702380952382,0.0,0.0,0.0,1.2450507980263565,0.6666666666666666,9,28
0.8319405402344628,0.4451074845927451,0.20040922619047616,0.0,0.0,0.0,0.45164874726010545,0.0,9,29
0.7939901712203071,0.4159074766447508,0.25234375,0.0,0.40169911029475663,0.0,0.8216923005004322,1.0,10,0
0.7697462076232741,0.40587881057133357,0.2415922619047619,0.0,0.8150337922970451,0.0,0.0,0.0,10,1
0.76045936905207,0.3763965371559345,0.2224950396825397,0.0,0.0,0.0,0.0,0.0,10,2
0.7395859363064009,0.37518929024303294,0.2718377976190476,0.0,0.3683242640237924,0.0,0.0,0.0,10,3
0.7895533017330972,0.8217898697939379,0.32663690476190477,0.16666666666666666,0.0,0.0,0.0,0.0,10,4
0.782858179025662,0.4112459304424296,0.215625,0.0,0.4031490359785195,0.0,0.0,0.0,10,5
0.7620012823675508,0.4243929455597262,0.2518229166666667,0.0,1.1557191806542462,0.6666666666666666,1.17198839692095,0.3333333333333333,10,6
0.7433869430601923,0.40675338602400524,0.19449404761904762,0.0,0.0,0.0,0.0,0.0,10,7
0.7445320160297989,0.5761260881040439,0.221875,0.0,0.0,0.0,0.0,0.0,10,8
0.7879044352892012,0.40383230070768805,0.21547619047619046,0.0,0.0,0.0,0.0,0.0,10,9
0.7256316528412621,0.7245076514456443,0.2583333333333333,0.0,0.3708853237703449,0.0,0.7535983796017641,0.0,10,10
0.7143037035566884,0.3695802847682722,0.1691468253968254,0.0,0.0,0.0,0.0,0.0,10,11
0.7776113775132811,0.7917893626810754,0.2961309523809524,0.0,0.0,0.0,0.0,0.0,10,12
0.7355810584459335,0.7539934536048744,0.2520833333333333,0.0,0.0,0.0,0.0,0.0,10,13
0.7713120030102116,0.41945671449100086,0.17723214285714284,0.0,0.3901337260517885,0.0,0.0,0.0,10,14
0.7640963564076912,0.39363614905360667,0.21166914682539684,0.0,0.0,0.0,0.0,0.0,10,15
0.8319754910756865,0.43698408139110423,0.21726190476190477,0.0,0.0,0.0,0.8465341403971384,0.0,10,16
0.8012696777451294,0.819635240526353,0.20531994047619045,0.0,0.4111661740445781,0.0,0.4071926469167616,0.0,10,17
0.7482193476907796,0.39978290930648513,0.21138392857142857,0.0,0.3830526830313217,0.0,0.0,0.0,10,18
0.8138486605725456,0.0,0.22880704365079366,0.0,0.0,0.0,0.0,0.0,10,19
0.7887405510799231,0.41284861691667335,0.25535714285714284,0.0,0.0,0.0,0.0,0.0,10,20
0.7654950662899729,0.4140914712188251,0.1593874007936508,0.0,0.0,0.0,0.0,0.0,10,21
0.7568681329074735,0.40125035006285725,0.21671401515151514,0.0,0.0,0.0,0.0,0.0,10,22
0.7779252063791656,0.41614405654901665,0.2109375,0.0,0.0,0.0,0.0,0.0,10,23
0.7921584878470003,0.4223931786084042,0.2019345238095238,0.0,0.0,0.0,0.4220141064552513,0.0,10,24
0.7611818129649341,0.3869485308397391,0.1773189484126984,0.0,0.0,0.0,0.0,0.0,10,25
0.7910015934129043,0.40545417875439305,0.16467013888888887,0.0,0.0,0.0,0.0,0.0,10,26
0.7683076150501865,0.40800157588214125,0.22038690476190473,0.0,0.0,0.0,0.38910641280242486,0.0,10,27
0.8059273165621558,0.6381572010743765,0.28467261904761904,0.0,0.0,0.0,0.8377341494899045,1.0,10,28
0.758369469633439,0.7681680907395179,0.20260416666666667,0.0,0.0,0.0,0.0,0.0,10,29
